customer_id,signup_date,age,gender,country,segment,is_churned,lifetime_value,email_opt_in,has_app,username,email,password
C04316,9/4/2022,21,M,US,VIP,0,5537.88,1,1,user_c04316,user_c04316@gmail.com,04317VSzaxd
C04317,6/30/2021,33,M,US,Premium,0,2492.39,1,1,user_c04317,user_c04317@gmail.com,04318GYahHQ
C04318,3/13/2021,34,F,US,VIP,0,3902.7,1,0,user_c04318,user_c04318@gmail.com,04319rLHat4
C04319,2/4/2022,25,F,US,Regular,0,1141.71,1,0,user_c04319,user_c04319@gmail.com,04320Ziu6p3
C04320,11/7/2022,39,F,CA,Premium,0,2795.9,0,0,user_c04320,user_c04320@gmail.com,04321EZnmQE
C04321,6/2/2023,26,F,US,Regular,1,1483.22,0,1,user_c04321,user_c04321@gmail.com,04322EEngly
C04322,5/12/2022,28,F,UK,Regular,0,1037.86,0,0,user_c04322,user_c04322@gmail.com,04323JOOI2Z
C04323,7/10/2023,33,Non-binary,DE,Budget Shopper,1,807.12,0,1,user_c04323,user_c04323@gmail.com,04324ejQi2G
C04324,3/9/2022,18,F,UK,Budget Shopper,0,681.66,0,1,user_c04324,user_c04324@gmail.com,04325j3WeEG
C04325,10/21/2022,18,F,BR,Regular,0,1146.28,1,1,user_c04325,user_c04325@gmail.com,04326eKkpOW
C04326,7/5/2021,46,F,US,Budget Shopper,1,532.7,0,0,user_c04326,user_c04326@gmail.com,04327A1Ox8o
C04327,6/24/2022,26,F,CA,Premium,0,3233.36,1,1,user_c04327,user_c04327@gmail.com,043280qAdWB
C04328,3/18/2020,60,F,BR,Premium,0,1822.05,1,1,user_c04328,user_c04328@gmail.com,04329c3uXzb
C04329,7/11/2022,58,F,US,VIP,0,3997.09,1,0,user_c04329,user_c04329@gmail.com,04330mQU7xz
C04330,2/10/2023,28,F,UK,Budget Shopper,1,339.01,1,1,user_c04330,user_c04330@gmail.com,04331CM13oV
C04331,3/25/2020,63,F,JP,VIP,0,4681.07,1,0,user_c04331,user_c04331@gmail.com,043326iEN8Y
C04332,10/8/2022,46,F,UK,Budget Shopper,0,392.5,1,1,user_c04332,user_c04332@gmail.com,04333G4AP3W
C04333,10/12/2021,27,F,IN,Regular,0,1002.39,1,1,user_c04333,user_c04333@gmail.com,04334OkpMHs
C04334,8/30/2021,18,M,JP,Premium,0,2379.19,0,1,user_c04334,user_c04334@gmail.com,04335FXeBMb
C04335,1/17/2021,43,M,US,Budget Shopper,0,327.69,1,0,user_c04335,user_c04335@gmail.com,04336AeJfT5
C04336,7/11/2023,35,F,AU,Budget Shopper,0,670.78,1,1,user_c04336,user_c04336@gmail.com,04337XjXPcx
C04337,10/13/2022,40,M,DE,Budget Shopper,0,648.99,1,0,user_c04337,user_c04337@gmail.com,04338rzrDPZ
C04338,4/8/2022,32,M,MX,Regular,1,973.52,1,0,user_c04338,user_c04338@gmail.com,043396vt1IM
C04339,1/22/2023,21,M,CA,Premium,0,3289.11,1,1,user_c04339,user_c04339@gmail.com,04340u6t28E
C04340,4/3/2023,29,M,AU,Budget Shopper,0,548.56,1,0,user_c04340,user_c04340@gmail.com,04341GFyW31
C04341,2/17/2023,43,F,US,Budget Shopper,0,637.39,1,1,user_c04341,user_c04341@gmail.com,04342SLSJ7R
C04342,7/7/2021,30,F,CA,Regular,0,726.95,1,0,user_c04342,user_c04342@gmail.com,04343MMQYKi
C04343,10/1/2022,30,F,AU,Budget Shopper,0,457.96,1,1,user_c04343,user_c04343@gmail.com,04344EvfSFv
C04344,6/12/2022,18,M,JP,Premium,0,2776.93,0,1,user_c04344,user_c04344@gmail.com,04345IHNOeq
C04345,3/27/2023,36,M,US,VIP,0,4795.09,1,1,user_c04345,user_c04345@gmail.com,04346Or7r3s
C04346,2/10/2022,21,M,US,Premium,1,2294.48,1,1,user_c04346,user_c04346@gmail.com,04347MGou75
C04347,8/7/2020,46,M,MX,VIP,0,4861.66,1,0,user_c04347,user_c04347@gmail.com,04348u6pKmw
C04348,5/16/2023,26,M,CA,Regular,0,1202.7,1,1,user_c04348,user_c04348@gmail.com,04349tm0vHR
C04349,4/5/2020,31,F,US,Premium,0,2466.88,1,0,user_c04349,user_c04349@gmail.com,04350ArqMBQ
C04350,2/4/2022,60,M,UK,Budget Shopper,0,694.76,1,0,user_c04350,user_c04350@gmail.com,04351QmXN4Y
C04351,3/16/2024,31,F,JP,Budget Shopper,0,376.32,1,1,user_c04351,user_c04351@gmail.com,04352iZXSsm
C04352,10/20/2022,29,F,MX,Premium,0,2456.71,1,0,user_c04352,user_c04352@gmail.com,04353RRxTIJ
C04353,2/26/2024,42,M,US,Budget Shopper,0,587.99,1,0,user_c04353,user_c04353@gmail.com,04354unZDLH
C04354,3/25/2021,18,F,AU,VIP,0,3445.41,1,1,user_c04354,user_c04354@gmail.com,04355lhUU4s
C04355,5/21/2022,50,F,UK,Premium,1,2193.78,1,1,user_c04355,user_c04355@gmail.com,04356OpnMYO
C04356,7/10/2024,46,M,US,Occasional Visitor,0,834.77,1,1,user_c04356,user_c04356@gmail.com,043571vl4PZ
C04357,11/10/2021,41,F,FR,Regular,0,1513.3,0,0,user_c04357,user_c04357@gmail.com,04358FxpzET
C04358,4/17/2024,18,F,US,Regular,0,1137.51,1,1,user_c04358,user_c04358@gmail.com,04359r7KDIv
C04359,5/22/2023,31,F,UK,Premium,0,2854.8,0,1,user_c04359,user_c04359@gmail.com,04360jqMeqh
C04360,5/21/2021,19,Non-binary,US,Budget Shopper,0,602.93,1,1,user_c04360,user_c04360@gmail.com,043619y0Jza
C04361,9/4/2023,48,M,US,Regular,0,342.15,1,1,user_c04361,user_c04361@gmail.com,04362emZ7q7
C04362,7/25/2021,47,M,US,Premium,0,2448.23,1,1,user_c04362,user_c04362@gmail.com,04363FD7JL0
C04363,6/25/2024,39,F,JP,Occasional Visitor,1,712.86,1,1,user_c04363,user_c04363@gmail.com,04364rGKAmr
C04364,12/8/2021,20,F,UK,Premium,1,3301.9,1,1,user_c04364,user_c04364@gmail.com,04365dBOFMg
C04365,10/12/2021,52,Prefer not to say,DE,Budget Shopper,0,587.33,1,1,user_c04365,user_c04365@gmail.com,04366EByuhi
C04366,5/3/2021,31,F,US,Regular,1,1340.55,1,0,user_c04366,user_c04366@gmail.com,04367lhxWZd
C04367,10/17/2022,56,F,IN,Regular,0,1242.9,1,0,user_c04367,user_c04367@gmail.com,04368c2ergJ
C04368,12/5/2023,38,F,DE,Budget Shopper,0,513.1,0,0,user_c04368,user_c04368@gmail.com,04369IriYg7
C04369,11/16/2023,41,M,JP,Regular,1,1329.78,1,1,user_c04369,user_c04369@gmail.com,04370VRBnc5
C04370,12/17/2021,29,M,US,Budget Shopper,1,497.33,0,0,user_c04370,user_c04370@gmail.com,04371QKdahv
C04371,1/3/2024,51,M,CA,Budget Shopper,0,660.53,1,0,user_c04371,user_c04371@gmail.com,04372NUrsBp
C04372,3/31/2022,42,M,US,Regular,0,806.02,0,0,user_c04372,user_c04372@gmail.com,04373ooNMKW
C04373,12/18/2022,52,F,US,Budget Shopper,0,629.73,1,1,user_c04373,user_c04373@gmail.com,04374r7Jw1p
C04374,2/18/2022,37,F,CA,Regular,0,1000.24,0,1,user_c04374,user_c04374@gmail.com,04375jbJLuW
C04375,10/30/2022,34,Non-binary,AU,Budget Shopper,0,584.93,1,0,user_c04375,user_c04375@gmail.com,04376okZ90y
C04376,11/6/2021,42,M,US,Premium,0,1456.96,1,0,user_c04376,user_c04376@gmail.com,04377nINb9k
C04377,6/10/2023,52,F,FR,Budget Shopper,0,533.71,1,1,user_c04377,user_c04377@gmail.com,04378fKVNrZ
C04378,8/25/2021,47,M,DE,VIP,0,4811.1,1,1,user_c04378,user_c04378@gmail.com,04379Fhgp2A
C04379,11/6/2022,36,F,UK,Budget Shopper,0,494.33,1,1,user_c04379,user_c04379@gmail.com,04380opDNk5
C04380,4/12/2023,18,M,AU,Regular,0,613.93,1,1,user_c04380,user_c04380@gmail.com,04381l6orga
C04381,6/17/2022,44,F,CA,Regular,0,1109.04,1,1,user_c04381,user_c04381@gmail.com,04382pQtBL3
C04382,11/1/2022,18,F,JP,Budget Shopper,0,516.21,1,0,user_c04382,user_c04382@gmail.com,04383M2yCno
C04383,4/19/2021,35,M,AU,Regular,0,610.06,1,1,user_c04383,user_c04383@gmail.com,04384g2fATC
C04384,1/14/2023,33,F,BR,Premium,0,1709.58,1,0,user_c04384,user_c04384@gmail.com,04385CjV4y2
C04385,6/9/2020,18,M,US,VIP,0,5197.11,1,0,user_c04385,user_c04385@gmail.com,04386NWybIW
C04386,1/19/2024,39,M,AU,Regular,0,1211.9,0,0,user_c04386,user_c04386@gmail.com,04387rn4RFB
C04387,8/29/2023,60,Non-binary,MX,Budget Shopper,0,493.67,1,0,user_c04387,user_c04387@gmail.com,04388Y4Hvub
C04388,4/24/2023,31,M,US,Premium,0,2426.96,1,1,user_c04388,user_c04388@gmail.com,04389FGNy1C
C04389,2/1/2021,44,M,UK,Regular,0,1107.4,0,0,user_c04389,user_c04389@gmail.com,04390MnxjTe
C04390,10/5/2021,63,Non-binary,IN,Budget Shopper,0,431.89,0,1,user_c04390,user_c04390@gmail.com,04391M1SRyk
C04391,3/7/2020,45,M,US,Premium,0,2293.06,0,1,user_c04391,user_c04391@gmail.com,04392Yznnuw
C04392,6/17/2022,27,M,UK,Regular,0,714.57,1,1,user_c04392,user_c04392@gmail.com,04393zrpTs5
C04393,2/28/2023,37,F,FR,Premium,0,2049.2,1,1,user_c04393,user_c04393@gmail.com,04394oyM4E9
C04394,9/5/2023,40,F,IN,Regular,0,1088.33,0,1,user_c04394,user_c04394@gmail.com,04395bR7KpP
C04395,6/18/2023,52,F,US,Regular,0,1439.88,1,0,user_c04395,user_c04395@gmail.com,04396SeCTZb
C04396,12/19/2023,49,F,US,Budget Shopper,0,484.79,1,1,user_c04396,user_c04396@gmail.com,04397yKwxyb
C04397,1/6/2020,18,Non-binary,US,Premium,0,3636.86,1,1,user_c04397,user_c04397@gmail.com,04398FBUC6B
C04398,10/3/2023,24,M,US,Budget Shopper,0,741.25,1,1,user_c04398,user_c04398@gmail.com,04399fBqwor
C04399,2/2/2021,34,F,US,Premium,0,2441.82,1,0,user_c04399,user_c04399@gmail.com,04400x6qEkk
C04400,8/31/2022,22,Prefer not to say,FR,Premium,0,2151.74,1,1,user_c04400,user_c04400@gmail.com,04401o2LPHM
C04401,5/25/2022,18,M,IN,Premium,0,3759.62,1,0,user_c04401,user_c04401@gmail.com,04402HZm2cy
C04402,6/17/2022,26,Non-binary,JP,Budget Shopper,1,593.25,0,0,user_c04402,user_c04402@gmail.com,04403xdWofT
C04403,2/20/2023,34,Non-binary,JP,Budget Shopper,0,554.83,1,1,user_c04403,user_c04403@gmail.com,044046kfNSJ
C04404,8/22/2022,28,Prefer not to say,MX,Regular,0,901.59,1,1,user_c04404,user_c04404@gmail.com,04405dqfH7q
C04405,3/13/2023,23,M,US,Regular,0,982.44,0,0,user_c04405,user_c04405@gmail.com,04406Cjsj2B
C04406,8/8/2021,35,F,US,VIP,0,3749.39,1,0,user_c04406,user_c04406@gmail.com,04407r36loA
C04407,5/18/2022,39,F,US,Regular,0,1509.2,1,1,user_c04407,user_c04407@gmail.com,04408tkHeo3
C04408,9/14/2020,29,M,DE,VIP,0,5626.93,0,0,user_c04408,user_c04408@gmail.com,04409fNdKPY
C04409,5/10/2022,51,F,MX,Budget Shopper,0,461.21,1,1,user_c04409,user_c04409@gmail.com,04410Y3938V
C04410,1/16/2024,35,M,US,Regular,0,970.12,0,1,user_c04410,user_c04410@gmail.com,04411lsJE8B
C04411,5/12/2021,24,M,CA,Budget Shopper,0,376.09,1,0,user_c04411,user_c04411@gmail.com,044125kpbZ9
C04412,8/21/2020,21,F,CA,Premium,0,2358.1,1,1,user_c04412,user_c04412@gmail.com,04413mMTeeX
C04413,10/10/2022,32,Prefer not to say,US,Budget Shopper,0,521.34,0,0,user_c04413,user_c04413@gmail.com,04414gr0YlI
C04414,6/16/2023,48,M,IN,Budget Shopper,0,215.56,1,0,user_c04414,user_c04414@gmail.com,04415hXDJWx
C04415,8/4/2020,25,M,US,Premium,0,1821.48,1,1,user_c04415,user_c04415@gmail.com,04416UljI7l
C04416,2/19/2022,42,F,UK,Regular,0,913.95,0,1,user_c04416,user_c04416@gmail.com,04417pYau2k
C04417,3/1/2021,36,M,JP,Budget Shopper,1,635.69,1,1,user_c04417,user_c04417@gmail.com,04418XrG0bG
C04418,3/9/2021,58,F,US,Budget Shopper,0,430.78,1,1,user_c04418,user_c04418@gmail.com,04419G5dzik
C04419,7/2/2021,39,F,US,Regular,0,606.55,0,1,user_c04419,user_c04419@gmail.com,04420dEj2ip
C04420,7/20/2023,26,M,AU,Regular,1,797.24,1,0,user_c04420,user_c04420@gmail.com,044213M1xKY
C04421,1/15/2024,43,F,UK,Budget Shopper,0,715.56,0,0,user_c04421,user_c04421@gmail.com,04422rDpDlT
C04422,9/29/2022,44,M,CA,Regular,0,997.49,1,1,user_c04422,user_c04422@gmail.com,04423hTpkOM
C04423,8/13/2021,30,M,UK,Budget Shopper,1,370.19,1,1,user_c04423,user_c04423@gmail.com,04424Wceyia
C04424,3/21/2024,21,F,US,Regular,0,639.77,1,1,user_c04424,user_c04424@gmail.com,04425sDHZFR
C04425,12/22/2021,41,M,US,Regular,0,1106.71,1,0,user_c04425,user_c04425@gmail.com,04426WzJIUz
C04426,7/17/2021,35,M,IN,Budget Shopper,1,516.22,1,1,user_c04426,user_c04426@gmail.com,044274HD9P8
C04427,6/26/2021,18,F,US,Budget Shopper,1,555.14,1,0,user_c04427,user_c04427@gmail.com,04428HwYMKT
C04428,3/27/2022,38,M,MX,Budget Shopper,0,840.84,1,0,user_c04428,user_c04428@gmail.com,044291VzWqH
C04429,7/28/2023,27,F,US,Budget Shopper,1,345.47,1,0,user_c04429,user_c04429@gmail.com,044307AkG2F
C04430,5/22/2022,18,F,BR,Regular,0,998.46,1,1,user_c04430,user_c04430@gmail.com,04431iZcneM
C04431,7/22/2021,30,M,JP,VIP,0,5365.54,1,1,user_c04431,user_c04431@gmail.com,04432x1thM5
C04432,3/10/2021,50,M,US,Premium,0,2137.46,1,1,user_c04432,user_c04432@gmail.com,04433Ayytxb
C04433,4/19/2024,49,M,DE,Regular,0,531.95,1,0,user_c04433,user_c04433@gmail.com,04434uFmWbn
C04434,5/23/2023,46,F,AU,Regular,1,1240.61,1,0,user_c04434,user_c04434@gmail.com,04435BXOWjC
C04435,4/28/2023,38,M,CA,Regular,0,926.38,1,0,user_c04435,user_c04435@gmail.com,044363LYWVi
C04436,7/12/2021,42,F,BR,Premium,0,1761.62,1,0,user_c04436,user_c04436@gmail.com,04437PYtzpj
C04437,11/10/2022,36,M,US,Budget Shopper,0,388.32,0,1,user_c04437,user_c04437@gmail.com,04438b5o5Cq
C04438,2/4/2024,21,F,JP,Budget Shopper,0,693.9,0,1,user_c04438,user_c04438@gmail.com,04439FzDTDx
C04439,4/18/2023,24,F,CA,Regular,1,1457.23,1,1,user_c04439,user_c04439@gmail.com,044404nDiA9
C04440,11/5/2023,27,F,US,Budget Shopper,0,363.61,1,1,user_c04440,user_c04440@gmail.com,04441dp8j5O
C04441,2/21/2021,51,F,CA,Regular,0,623.76,0,0,user_c04441,user_c04441@gmail.com,044427gsxdw
C04442,1/1/2023,47,M,US,VIP,0,6122.95,0,0,user_c04442,user_c04442@gmail.com,04443D6y4P3
C04443,4/28/2023,22,M,UK,VIP,0,7572.76,1,1,user_c04443,user_c04443@gmail.com,04444BeMsw0
C04444,5/3/2023,35,M,US,Budget Shopper,1,791.59,1,1,user_c04444,user_c04444@gmail.com,04445GJEc73
C04445,5/5/2024,30,M,IN,Regular,0,710.61,1,0,user_c04445,user_c04445@gmail.com,044462Eewvm
C04446,12/26/2022,33,F,US,Regular,1,1473.41,1,1,user_c04446,user_c04446@gmail.com,04447t7Gkag
C04447,12/19/2021,28,F,UK,Regular,0,1098.53,1,0,user_c04447,user_c04447@gmail.com,04448jVTJrd
C04448,2/13/2023,51,F,BR,Regular,0,569.31,0,0,user_c04448,user_c04448@gmail.com,04449bGnOHx
C04449,3/13/2023,34,Prefer not to say,BR,Budget Shopper,0,392.55,1,1,user_c04449,user_c04449@gmail.com,04450bCzvZN
C04450,7/3/2020,37,F,AU,Premium,0,1928.54,0,0,user_c04450,user_c04450@gmail.com,04451DwNusx
C04451,9/25/2023,37,M,US,Occasional Visitor,0,895.1,0,0,user_c04451,user_c04451@gmail.com,04452dZHLh4
C04452,1/6/2021,22,M,BR,Premium,0,1579.85,1,0,user_c04452,user_c04452@gmail.com,04453CWFBWG
C04453,11/29/2021,36,F,US,Premium,0,2966.41,1,1,user_c04453,user_c04453@gmail.com,04454cQXJUV
C04454,7/8/2021,47,M,UK,Regular,0,1230.75,1,1,user_c04454,user_c04454@gmail.com,04455KGe9j7
C04455,9/11/2023,52,M,BR,Regular,0,1380.52,0,1,user_c04455,user_c04455@gmail.com,044560yvQTC
C04456,5/20/2021,21,F,US,Budget Shopper,0,417.48,1,1,user_c04456,user_c04456@gmail.com,04457UUOrjj
C04457,4/14/2024,18,F,US,Regular,1,1209.04,1,1,user_c04457,user_c04457@gmail.com,04458W6mfNy
C04458,5/13/2023,35,M,CA,Budget Shopper,0,370.52,1,0,user_c04458,user_c04458@gmail.com,04459rzocct
C04459,3/8/2021,48,M,UK,Premium,0,2806.02,0,1,user_c04459,user_c04459@gmail.com,04460a9imAK
C04460,4/21/2022,39,M,US,Regular,0,1034.74,1,1,user_c04460,user_c04460@gmail.com,04461mAZ04j
C04461,6/4/2023,43,M,AU,Regular,0,1061.73,1,1,user_c04461,user_c04461@gmail.com,04462BJKq6n
C04462,4/24/2021,18,M,BR,Regular,0,1091,1,0,user_c04462,user_c04462@gmail.com,04463aek2cq
C04463,7/19/2024,28,F,MX,Occasional Visitor,1,451.72,0,1,user_c04463,user_c04463@gmail.com,04464UEYeoD
C04464,12/6/2022,18,F,US,Budget Shopper,0,648.73,1,1,user_c04464,user_c04464@gmail.com,044656k7RFh
C04465,10/10/2021,33,M,DE,Budget Shopper,0,510.36,1,1,user_c04465,user_c04465@gmail.com,04466fQDZ5v
C04466,2/19/2024,18,Prefer not to say,IN,Budget Shopper,1,649.23,1,0,user_c04466,user_c04466@gmail.com,04467NUx2E9
C04467,3/13/2022,50,F,US,Premium,0,3072.09,1,0,user_c04467,user_c04467@gmail.com,044689qKJJ4
C04468,9/3/2023,53,M,UK,Occasional Visitor,0,637.34,1,0,user_c04468,user_c04468@gmail.com,0446950VvOQ
C04469,4/17/2023,36,F,US,Budget Shopper,0,466.27,1,0,user_c04469,user_c04469@gmail.com,04470uHjQR1
C04470,9/1/2022,18,F,US,VIP,0,3061.49,1,0,user_c04470,user_c04470@gmail.com,04471TLHRrZ
C04471,9/20/2022,39,F,US,Budget Shopper,0,653.25,1,1,user_c04471,user_c04471@gmail.com,04472MX5po0
C04472,6/29/2024,57,M,FR,Regular,0,1189.27,0,0,user_c04472,user_c04472@gmail.com,04473bBErv8
C04473,3/29/2024,40,F,DE,Budget Shopper,0,525.15,1,0,user_c04473,user_c04473@gmail.com,04474GtFUzd
C04474,2/21/2021,49,M,US,Regular,0,1024.08,1,1,user_c04474,user_c04474@gmail.com,044758LtZ3q
C04475,6/8/2021,29,M,CA,Premium,0,1818.14,0,1,user_c04475,user_c04475@gmail.com,04476g0jJo2
C04476,9/16/2021,24,F,US,Regular,0,1452.74,0,1,user_c04476,user_c04476@gmail.com,04477Yo49pD
C04477,7/29/2022,34,F,US,Budget Shopper,0,750.68,0,0,user_c04477,user_c04477@gmail.com,044785j7gSI
C04478,7/4/2020,18,F,BR,Premium,0,3192.93,1,1,user_c04478,user_c04478@gmail.com,04479GxAVzA
C04479,4/6/2024,62,M,UK,Occasional Visitor,0,766.52,0,1,user_c04479,user_c04479@gmail.com,04480Kvtfpk
C04480,7/17/2021,36,M,AU,Regular,0,1207.3,0,1,user_c04480,user_c04480@gmail.com,04481NE87Qe
C04481,3/7/2023,45,F,US,Regular,1,1394.23,1,1,user_c04481,user_c04481@gmail.com,04482Xu74dB
C04482,8/2/2021,29,F,US,Premium,0,2456.46,1,0,user_c04482,user_c04482@gmail.com,04483z0BjAE
C04483,6/21/2024,18,F,BR,Budget Shopper,0,743.08,0,1,user_c04483,user_c04483@gmail.com,04484bv8xht
C04484,1/26/2023,52,M,US,VIP,0,6560.47,0,0,user_c04484,user_c04484@gmail.com,04485pF4F79
C04485,2/5/2023,21,Non-binary,US,Budget Shopper,0,848.19,1,0,user_c04485,user_c04485@gmail.com,04486zLnzB2
C04486,7/26/2021,39,M,FR,Premium,0,2516.54,1,0,user_c04486,user_c04486@gmail.com,04487pspNZk
C04487,7/3/2023,40,M,CA,Budget Shopper,0,198.15,1,1,user_c04487,user_c04487@gmail.com,04488vkMuLy
C04488,5/3/2023,35,F,BR,Budget Shopper,1,508.98,1,1,user_c04488,user_c04488@gmail.com,044892fgffY
C04489,6/27/2021,25,M,MX,Regular,0,995.6,1,1,user_c04489,user_c04489@gmail.com,04490VajIBF
C04490,4/26/2022,33,F,US,Regular,0,1147.5,0,0,user_c04490,user_c04490@gmail.com,044915f7YZS
C04491,6/20/2023,23,F,US,VIP,0,7228.81,0,1,user_c04491,user_c04491@gmail.com,04492PjdaEl
C04492,12/3/2023,44,F,DE,Occasional Visitor,1,691.63,1,1,user_c04492,user_c04492@gmail.com,04493cis1xR
C04493,1/17/2021,41,M,US,Budget Shopper,1,396.05,1,1,user_c04493,user_c04493@gmail.com,04494R60SwQ
C04494,12/1/2023,34,M,CA,Budget Shopper,0,419.15,0,0,user_c04494,user_c04494@gmail.com,04495Kfck5t
C04495,4/5/2024,28,F,US,Regular,1,1692.39,1,1,user_c04495,user_c04495@gmail.com,04496vgcLfc
C04496,4/17/2023,60,F,BR,Regular,0,973.29,1,1,user_c04496,user_c04496@gmail.com,04497Na07mY
C04497,3/22/2023,19,Non-binary,BR,Regular,0,1171.35,1,1,user_c04497,user_c04497@gmail.com,04498k5z0Fg
C04498,3/23/2021,18,M,US,VIP,0,7308.08,0,1,user_c04498,user_c04498@gmail.com,04499rLsN1H
C04499,4/3/2021,34,F,US,Premium,0,2798.17,1,1,user_c04499,user_c04499@gmail.com,04500e1Nsie
C04500,3/12/2024,31,M,MX,Budget Shopper,0,218.19,1,0,user_c04500,user_c04500@gmail.com,04501DM2qkP
C04501,12/31/2023,48,M,US,Regular,0,967.13,1,0,user_c04501,user_c04501@gmail.com,04502XSGgFM
C04502,9/29/2022,42,M,US,Regular,0,920.48,1,1,user_c04502,user_c04502@gmail.com,04503oSscz2
C04503,2/4/2022,35,M,US,Regular,0,620.75,1,1,user_c04503,user_c04503@gmail.com,04504vQkSEZ
C04504,8/29/2021,41,M,US,Budget Shopper,0,440.46,1,1,user_c04504,user_c04504@gmail.com,04505Cw8Gts
C04505,1/14/2021,40,M,US,Regular,0,351.4,1,1,user_c04505,user_c04505@gmail.com,04506PT0zAZ
C04506,9/9/2022,60,M,US,Regular,0,1189.38,1,0,user_c04506,user_c04506@gmail.com,045077pY2tQ
C04507,12/8/2022,38,F,US,Budget Shopper,0,500.93,1,1,user_c04507,user_c04507@gmail.com,04508unpDjT
C04508,5/10/2022,26,M,AU,Premium,0,1975.11,0,0,user_c04508,user_c04508@gmail.com,04509jcfdL4
C04509,10/25/2023,37,F,US,Regular,1,602.4,1,0,user_c04509,user_c04509@gmail.com,04510hjgCij
C04510,4/14/2022,18,F,AU,Regular,0,1483.49,0,0,user_c04510,user_c04510@gmail.com,04511UesXvS
C04511,8/1/2021,34,F,DE,Regular,0,943.7,0,1,user_c04511,user_c04511@gmail.com,04512uLpTEB
C04512,12/12/2022,48,F,UK,VIP,0,6371.97,1,1,user_c04512,user_c04512@gmail.com,04513Ah7PQ8
C04513,8/31/2023,42,M,MX,Budget Shopper,1,484.28,1,0,user_c04513,user_c04513@gmail.com,04514QJULt7
C04514,11/12/2022,38,M,US,Budget Shopper,0,682.42,1,0,user_c04514,user_c04514@gmail.com,04515Tn5EPc
C04515,2/19/2021,42,F,US,Regular,0,1260.72,1,1,user_c04515,user_c04515@gmail.com,04516xkzmwe
C04516,8/20/2022,48,F,CA,Regular,0,1130.66,1,0,user_c04516,user_c04516@gmail.com,04517dc12Zq
C04517,3/2/2023,52,F,US,Budget Shopper,1,395.04,0,1,user_c04517,user_c04517@gmail.com,04518yl0FDQ
C04518,12/31/2022,40,F,US,Premium,0,3179.43,1,0,user_c04518,user_c04518@gmail.com,045199zYT3u
C04519,10/11/2022,31,F,BR,Budget Shopper,1,474.32,1,1,user_c04519,user_c04519@gmail.com,04520Ci0uV9
C04520,8/14/2022,18,M,BR,Budget Shopper,0,398.14,0,1,user_c04520,user_c04520@gmail.com,04521TBQu96
C04521,4/30/2022,46,M,UK,Regular,0,1056.75,1,1,user_c04521,user_c04521@gmail.com,04522WK3Sla
C04522,6/12/2021,41,F,UK,Premium,0,2372.3,0,0,user_c04522,user_c04522@gmail.com,045233Yk9qA
C04523,1/21/2020,36,Prefer not to say,CA,VIP,0,6092.67,0,1,user_c04523,user_c04523@gmail.com,04524fF4vjc
C04524,5/12/2020,26,F,US,Premium,0,1270.74,1,0,user_c04524,user_c04524@gmail.com,045254ipGMF
C04525,8/23/2023,46,F,US,Regular,1,1755.35,1,0,user_c04525,user_c04525@gmail.com,045269r6mUl
C04526,4/7/2021,31,F,CA,Premium,0,2678.01,1,0,user_c04526,user_c04526@gmail.com,04527AcXaOx
C04527,12/21/2022,34,M,US,Premium,0,2390.46,1,1,user_c04527,user_c04527@gmail.com,04528TvZNxv
C04528,5/22/2022,34,Non-binary,US,Budget Shopper,0,555.5,1,1,user_c04528,user_c04528@gmail.com,04529agEX0G
C04529,6/25/2024,40,F,DE,Regular,0,678.85,1,0,user_c04529,user_c04529@gmail.com,04530mnjvRQ
C04530,8/18/2020,21,F,CA,Premium,0,2474.42,1,1,user_c04530,user_c04530@gmail.com,045312VVGrH
C04531,8/28/2021,41,F,US,Regular,1,1278.85,0,0,user_c04531,user_c04531@gmail.com,04532z4HLN7
C04532,1/20/2022,26,F,JP,Premium,0,2223.25,1,1,user_c04532,user_c04532@gmail.com,04533NmBX8U
C04533,10/22/2023,26,M,AU,Regular,0,1243.99,0,1,user_c04533,user_c04533@gmail.com,04534ZcD9UL
C04534,7/3/2021,45,F,CA,Regular,0,1318.1,1,1,user_c04534,user_c04534@gmail.com,04535JsIWDc
C04535,10/4/2022,23,M,US,Budget Shopper,1,408.94,1,1,user_c04535,user_c04535@gmail.com,04536svbALO
C04536,10/12/2020,45,M,DE,Premium,1,3149.26,1,0,user_c04536,user_c04536@gmail.com,045379YeE14
C04537,7/29/2022,36,M,DE,VIP,0,4924.68,1,0,user_c04537,user_c04537@gmail.com,04538A7D64M
C04538,12/17/2022,18,M,CA,Budget Shopper,1,738.32,0,0,user_c04538,user_c04538@gmail.com,04539Ko7u1L
C04539,4/15/2023,51,Non-binary,DE,Regular,0,1460.09,1,0,user_c04539,user_c04539@gmail.com,04540oCqt5P
C04540,12/10/2021,38,M,US,Budget Shopper,0,550.8,1,0,user_c04540,user_c04540@gmail.com,045412c0oQ5
C04541,1/4/2022,39,M,US,Budget Shopper,0,398.52,1,1,user_c04541,user_c04541@gmail.com,04542LqzqaH
C04542,6/5/2024,47,F,BR,Occasional Visitor,0,777.69,1,0,user_c04542,user_c04542@gmail.com,04543oco80C
C04543,6/1/2023,52,F,US,Regular,0,1377.16,0,1,user_c04543,user_c04543@gmail.com,04544pzaBd9
C04544,7/16/2021,37,F,CA,Regular,0,946.1,1,1,user_c04544,user_c04544@gmail.com,04545eZZrI0
